,label,image_path,image path
9330,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t166/QNDWhcJYGu_2716.JPG,
9331,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t166/QPxQBRPyFX_2717.jpg,
9332,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t166/RMWtrWYLCy_2718.jpg,
9333,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t166/UgceppDiGS_2719.jpg,
9334,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t166/VFcJwqXGSc_2720.jpg,
9335,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t166/WeqWQarNAb_2721.jpg,
9336,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t166/ZQwFNwtuRP_2722.JPG,
9337,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t166/ZbpClBpSHb_2723.JPG,
9338,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t166/cYofeFcEPF_2724.jpg,
9339,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t166/ceGgahMtbJ_2725.JPG,
9340,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t166/dkpgKzLMZH_2726.JPG,
9341,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t166/gMPsWevnkJ_2727.jpg,
9342,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t166/geiQNiJFhV_2728.jpg,
9343,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t166/irjeorvZCE_2729.jpg,
9344,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t166/isOXDItGaS_2730.JPG,
9345,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t166/lDXUsYccwR_2731.JPG,
9346,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t166/nilgsGRDrX_2732.jpg,
9347,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t166/plWgeKKHJi_2733.jpg,
9348,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t166/rEsohUCBAV_2734.JPG,
9349,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t166/wALdBjiEOQ_2735.jpg,
9350,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t166/xUexwLsISo_2736.jpg,
9351,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t166/zIwVkiCoMR_2737.jpg,
9352,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t167/DFoGPoSNJC_2738.JPG,
9353,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t167/ELEjLUKnfI_2739.JPG,
9354,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t167/ELPFJxwDQJ_2740.JPG,
9355,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t167/EhjCpihSvW_2741.JPG,
9356,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t167/KnVJqQEIoS_2742.JPG,
9357,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t167/QRxxEkDOpX_2743.JPG,
9358,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t167/USdPaiitvF_2744.JPG,
9359,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t167/UwOrRDZCbj_2745.JPG,
9360,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t167/YPHKflRzcj_2746.JPG,
9361,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t167/YsnATCrjma_2747.JPG,
9362,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t167/ZJgZywyKUn_2748.JPG,
9363,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t167/bglATIsbbz_2749.JPG,
9364,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t167/evTxVdozMi_2750.JPG,
9365,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t167/jZbHTctCoZ_2751.JPG,
9366,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t167/lWKkbTKfsv_2752.JPG,
9367,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t167/nSMUgwdiAR_2753.JPG,
9368,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t167/niACETubSw_2754.JPG,
9369,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t167/sMOaGUlERP_2755.JPG,
9370,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t167/sqlsOWSzHh_2756.JPG,
9371,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t167/tFGBdqlGCz_2757.JPG,
9372,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t167/tbwMWIrgzQ_2758.JPG,
9373,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t167/xYyfWCvTlV_2759.JPG,
9374,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t167/xleUQlsblK_2760.JPG,
9375,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t168/AsnUHPMLGp_2761.JPG,
9376,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t168/ElChMauEuT_2762.JPG,
9377,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t168/IgpuyHhSeq_2763.JPG,
9378,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t168/SiHvWypqTd_2764.JPG,
9379,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t168/VfAzScYzZn_2765.JPG,
9380,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t168/VnGeTLViar_2766.JPG,
9381,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t168/eGLxityeRO_2767.JPG,
9382,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t168/gBQnuoduVP_2768.JPG,
9383,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t168/joGgCXLoyE_2769.JPG,
9384,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t168/raeuLHWVLT_2770.JPG,
9385,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t169/CwqLauhRDM_2771.JPG,
9386,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t169/EAtcbITTFi_2772.JPG,
9387,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t169/EJFIVpprrr_2773.JPG,
9388,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t169/FZQzveqzXL_2774.JPG,
9389,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t169/FyzqbejkJD_2775.JPG,
9390,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t169/PKkisMzlCH_2776.JPG,
9391,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t169/QgfNxIkdDZ_2777.JPG,
9392,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t169/hRWzYRSepP_2778.JPG,
9393,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t170/FzMylIXByx_2779.JPG,
9394,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t170/grXCFADPwB_2780.JPG,
9395,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t170/htioWRZoez_2781.jpg,
9396,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t170/iQUUYuoEXJ_2782.JPG,
9397,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t170/wAOPkrFdyU_2783.JPG,
9398,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t171/BQxJlsfCpC_2784.JPG,
9399,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t171/BzDSoEXCrH_2785.JPG,
9400,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t171/CKTMWqkuDW_2786.JPG,
9401,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t171/FCrLBiWLBT_2787.JPG,
9402,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t171/HAPrTlPFOV_2788.JPG,
9403,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t171/IEufKAgQRR_2789.JPG,
9404,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t171/IQnTicSmMm_2790.JPG,
9405,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t171/KIUFDyOuys_2791.JPG,
9406,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t171/KpZSnQyDTR_2792.JPG,
9407,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t171/MRIHeNAUjp_2793.JPG,
9408,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t171/MUeyyroQqt_2794.JPG,
9409,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t171/OjSTjvvhgh_2795.jpg,
9410,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t171/QJJRSApvwa_2796.jpg,
9411,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t171/SGBuPQxscE_2797.JPG,
9412,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t171/VZfpcBmwPd_2798.JPG,
9413,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t171/WRCXRGjsIf_2799.jpg,
9414,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t171/YAzzMfRvRH_2800.JPG,
9415,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t171/ZxPmnavOuL_2801.JPG,
9416,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t171/bdPsBdCTWi_2802.JPG,
9417,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t171/dVvFgIeTlE_2803.JPG,
9418,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t171/eVNfywiDsU_2804.JPG,
9419,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t171/jCVzPzydSu_2805.JPG,
9420,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t171/jDbQwwNCVF_2806.jpg,
9421,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t171/kCpEBLqPdu_2807.JPG,
9422,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t171/lXEWqapAMI_2808.JPG,
9423,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t171/mawXEFybQN_2809.JPG,
9424,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t171/ouyHPojUwD_2810.jpg,
9425,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t171/qsEhkFGCcJ_2811.JPG,
9426,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t171/rFoWLNQHGv_2812.JPG,
9427,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t171/tWtyKbymmM_2813.jpg,
9428,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t171/uzqBZDQRlu_2814.jpg,
9429,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t171/vXPegdIkGa_2815.JPG,
9430,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t171/vXxSevfEnK_2816.JPG,
9431,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t171/vhOUiYzsxl_2817.jpg,
9432,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t171/wDkbQHzvzM_2818.JPG,
9433,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t171/zQVAQKnYkN_2819.JPG,
9434,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t172/BzwLKBAaBD_2820.jpg,
9435,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t172/ExFsApKMhd_2821.JPG,
9436,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t172/KQhxfgZObJ_2822.JPG,
9437,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t172/LEyvnDhoqr_2823.jpg,
9438,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t172/MriCdRsnqA_2824.JPG,
9439,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t172/YSsTkuMkRp_2825.JPG,
9440,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t172/ZOlsEdZYIj_2826.JPG,
9441,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t172/fEKcYsEzTA_2827.JPG,
9442,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t172/fowWluHLyH_2828.jpg,
9443,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t172/hZMrpKDpGh_2829.JPG,
9444,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t172/kQvdpXBeOf_2830.JPG,
9445,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t172/nawdhzHNUV_2831.JPG,
9446,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t172/tyjxbiAASe_2832.jpg,
9447,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t172/yHVPSvsrzE_2833.jpg,
9448,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t173/AvUatvSMcm_2834.JPG,
9449,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t173/MnaLBWRCbI_2835.JPG,
9450,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t173/ZXHbjwqxsX_2836.JPG,
9451,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t173/xwLTJXYMsp_2837.JPG,
9452,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t174/CKAIbTvzFc_2838.jpeg,
9453,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t174/DGsApKcSAQ_2839.jpg,
9454,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t174/DNzashGbZq_2840.jpg,
9455,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t174/DhOWhhQPGC_2841.jpg,
9456,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t174/GcSqXXTbXo_2842.JPG,
9457,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t174/GkQiUXJBZs_2843.JPG,
9458,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t174/HYgeJuwkLE_2844.jpg,
9459,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t174/JMCwdlamRx_2845.jpg,
9460,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t174/KPYnANucnI_2846.JPG,
9461,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t174/LYHqLwlOcs_2847.JPG,
9462,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t174/LxPXFXtvbQ_2848.jpg,
9463,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t174/PBcDLGqILc_2849.JPG,
9464,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t174/QIVYfeOeDK_2850.jpg,
9465,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t174/QdIenyTgnk_2851.JPG,
9466,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t174/QqsVNdAfoZ_2852.jpg,
9467,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t174/RTNOkpUiSN_2853.jpg,
9468,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t174/RYpadKNURB_2854.jpg,
9469,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t174/RZjlYfauzK_2855.jpg,
9470,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t174/StntunWHuj_2856.jpg,
9471,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t174/TPEqQYUCGf_2857.JPG,
9472,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t174/VEGDWGJBwW_2858.JPG,
9473,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t174/VGtCWCDQGN_2859.JPG,
9474,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t174/VOUttCcjHN_2860.JPG,
9475,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t174/WPrYfDHGDT_2861.jpg,
9476,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t174/WTQKrPSsoV_2862.jpg,
9477,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t174/YAUXvXgyTE_2863.jpeg,
9478,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t174/bDPiGHugtf_2864.jpg,
9479,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t174/eaIiBjcPuv_2865.jpeg,
9480,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t174/ekJyRbejgZ_2866.JPG,
9481,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t174/qBwNIHPcLj_2867.jpeg,
9482,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t174/tpsMOhrLvj_2868.JPG,
9483,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t174/uioGxfiJJJ_2869.JPG,
9484,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t174/ukkkkALGsr_2870.jpeg,
9485,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t174/uryEozcLhI_2871.JPG,
9486,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t174/vHseChwoTy_2872.JPG,
9487,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t174/wPfVpKmayt_2873.jpg,
9488,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t174/xXNwXGzneJ_2874.jpeg,
9489,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t174/yRhtpYDMQX_2875.JPG,
9490,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t174/zDAznPhnkg_2876.jpeg,
9491,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t174/zOhGaMtNtm_2877.jpeg,
9492,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t175/BqxEonfsqK_2878.JPG,
9493,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t175/CqjsLzdOUj_2879.JPG,
9494,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t175/CyLTFkAlNM_2880.JPG,
9495,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t175/DWoUljgFST_2881.JPG,
9496,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t175/DbFrFVfJof_2882.JPG,
9497,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t175/EYslnZQRLw_2883.JPG,
9498,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t175/HUOGuNelHd_2884.JPG,
9499,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t175/HaqfpFijMV_2885.JPG,
9500,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t175/KtdEnHtWqP_2886.JPG,
9501,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t175/LPXVssFHKb_2887.JPG,
9502,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t175/MKzqYmRglF_2888.JPG,
9503,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t175/OZKyzOcKYX_2889.JPG,
9504,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t175/WGmlpOIMUi_2890.JPG,
9505,sea_turtle,/workspace/COMP3608-Project/animal-clef-2025/images/SeaTurtleID2022/database/turtles-data/data/images/t175/ZUPISqfPjA_2891.JPG,
